"Bulletin of the New Jersey Society of Dentistry for Children","Bull. N. J. Soc. Dent. Child.",""
"Bulletin of the New York Academy of Medicine","Bull. N. Y. Acad. Med.",""
"Bulletin of the New York State Dental Society of Anesthesiology","Bull. N. Y. State Dent. Soc. Anesthesiol.",""
"Bulletin of the New York State Society of Dentistry for Children","Bull. N. Y. State Soc. Dent. Child.",""
"Bulletin of the Newark Dental Club","Bull. Newark Dent. Club",""
"Bulletin of the Ninth District Dental Society","Bull. Ninth Dist. Dent. Soc.",""
"Bulletin of the NYU hospital for joint diseases","Bull NYU Hosp Jt Dis",""
"Bulletin of the Ophthalmological Society of Egypt","Bull. Ophthalmol. Soc. Egypt",""
"Bulletin of the Osaka Medical College","Bull. Osaka Med. Coll.",""
"Bulletin of the Osaka Medical School","Bull. Osaka Med. Sch.",""
"Bulletin of the Osaka Medical School. Supplement","Bull. Osaka Med. Sch. Suppl.",""
"Bulletin of the Pan American Health Organization","Bull. Pan Am. Health Organ.",""
"Bulletin of the Parenteral Drug Association","Bull. Parenter. Drug Assoc.",""
"Bulletin of the Park Ridge Center","Bull Park Ridge Cent",""
"Bulletin of the Passaic County Dental Society","Bull. Passaic Cty. Dent. Soc.",""
"Bulletin of the Philadelphia Association for Psychoanalysis","Bull Phila Assoc Psychoanal",""
"Bulletin of the Philadelphia County Dental Society","Bull. Phila. Cty. Dent. Soc.",""
"Bulletin of the Plainfield Dental Society","Bull. Plainfield Dent. Soc.",""
"Bulletin of the Polish Academy of Sciences Chemistry","Bull. Pol. Acad. Sci., Chem.",""
"Bulletin of the Polish Academy of Sciences, Chemistry","Bull. Pol. Acad. Sci., Chem.",""
"Bulletin of the Polish Academy of Sciences. Chemistry","Bul Pol Acad Sci Chem",""
"Bulletin of the Population and Development Studies Center. Soul Taehakkyo. In'gu mit Palchon Munje Yon'guso","Bull Popul Dev Stud Cent",""
"Bulletin of the Post-Graduate Committee in Medicine, University of Sydney","Bull Postgrad Comm Med Univ Syd",""
"Bulletin of the Psychonomic Society","Bull Psychon Soc",""
"Bulletin of the Public Health Society","Bull Publ Health Soc (Kuala Lumpur)",""
"Bulletin of the Research Council of Israel","Bull Res Counc Isr",""
"Bulletin of the Research Council of Israel. Section E: Experimental medicine","Bull Res Counc Isr Sect E Exp Med",""
"Bulletin of the Royal Institute for Inter-Faith Studies","Bull R Inst Inter Faith Stud",""
"Bulletin of the Russian Academy of Sciences: Physics","Bull. Russ. Acad. Sci.: Phys.",""
"Bulletin Of The School Of Medicine","Bull Sch Med",""
"Bulletin of the School of Medicine (Baltimore, Md.)","Bull Sch Med Univ Md",""
"Bulletin of the School of Oriental and African Studies. University of London. School of Oriental and African Studies","Bull Sch Orient Afr Stud",""
"Bulletin of the Seismological Society of America","Bull. Seismol. Soc. Am.",""
"Bulletin of the Sloane Hospital for Women in the Columbia-Presbyterian Medical Center, New York City","Bull Sloane Hosp Women Columbia Presbyt Med",""
"Bulletin of the Suffolk County Dental Society","Bull. Suffolk Cty. Dent. Soc.",""
"Bulletin of the Tenth District Dental Society of the State of New York","Bull. Tenth Dist. Dent. Soc. (Rockville. Centre)",""
"Bulletin of the Toledo Dental Society","Bull. Toledo Dent. Soc.",""
"Bulletin of the Tri-County Dental Society","Bull. Tri. Cty. Dent. Soc.",""
"Bulletin of the Unesco Regional Office for Education in Asia and the Pacific","Bull Unesco Reg Off Educ Asia Pac",""
"Bulletin of the Union County Dental Society","Bull. Union Cty. Dent. Soc.",""
"Bulletin of the Valley Dental Society","Bull. Val. Dent. Soc.",""
"Bulletin of the World Health Organization","Bull. World Health Organ.",""
"Bulletin of the World Health Organization. Supplement","Bull World Health Org Suppl",""
"Bulletin of Tokyo Dental College","Bull. Tokyo Dent. Coll.",""
"Bulletin of Tokyo Medical and Dental University","Bull. Tokyo Med. Dent. Univ.",""
"Bulletin of Volcanology","Bull. Volcanol.",""
"Bulletin officiel du Conseil national de l'Ordre / Ordre national des chirurgiens-dentistes","Ordre Natl Chir Dent Cons Natl Bull Off",""
"Bulletin Officiel, Conseil National, Ordre National des Chirurgiens-Dentistes","Ordre Natl. Chir. Dent. Cons. Natl. Bull. Off.",""
"Bulletin officiel. Chambre syndicale des medecins de la Seine","Bull Off Chambre Synd Med Seine",""
"Bulletin on Narcotics","Bull. Narc.",""
"Bulletin on the Rheumatic Diseases","Bull. Rheum. Dis.",""
"Bulletin on Training","Bull. Train.",""
"Bulletin on training, trends, techniques, topics","Bull Train",""
"Bulletin Peabody Museum of Natural History, Yale University","Bull. Peabody Mus. Nat. Hist., Yale Univ.",""
"Bulletin philologique et historique (jusqu'a 1610) du Comite des travaux historiques et scientifiques","Bull Philol Hist",""
"Bulletin romand d'entomologie","Bull. romand entomol.",""
"Bulletin Suisse de Mycologie","Bull. Suisse Mycol.",""
"Bulletin technique de la Suisse romande","Bull. tech. Suisse romande",""
"Bulletin trimestriel de l'Institut des actuaires francais. Institut des actuaires francais, Paris","Bull Trimest Inst Actuaires Francais",""
"Bulletin trimestriel de la Societe mycologique de France","Bull Trimest Soc Mycol Fr",""
"Bulletin, Alameda County Dental Society","Bull. Alameda Cty. Dent. Soc.",""
"Bulletin, American Association for the History of Nursing","Bull. Am. Assoc. Hist. Nurs.",""
"Bulletin, American Association of Dental Editors","Bull. Am. Assoc. Dent. Ed.",""
"Bulletin, American Association of Hospital Dentists","Bull. Am. Assoc. Hosp. Dent.",""
"Bulletin, American Protestant Hospital Association","Bull. Am. Protestant Hosp. Assoc.",""
"Bulletin, Atlantic-Cape May County Dental Society","Bull. Atl. Cape May Cty. Dent. Soc.",""
"Bulletin, Cincinnati Dental Society","Bull. Cincinnati Dent. Soc.",""
"Bulletin, Dayton Dental Society","Bull. Dayton Dent. Soc.",""
"Bulletin, Essex County Dental Society","Bull. Essex Cty. Dent. Soc.",""
"Bulletin, Hospital for Joint Diseases","Bull. Hosp. Jt. Dis.",""
"Bulletin, McGuire Clinic and St. Luke's Hospital. Richmond. St. Luke's Hospital. McGuire Clinic","Bull McGuire Clin St Lukes Hosp Richmond St Lukes Hosp McGuire Clin",""
"Bulletin, Midtown Dental Society","Bull. Midtown Dent. Soc.",""
"Bulletin, Monmouth-Ocean County Dental Society","Bull. Monmouth. Ocean Cty. Dent. Soc.",""
"Bulletin, National Medical and Dental Association and National Advocates Society","Bull. Natl. Med. Dent. Assoc. Natl. Advocates Soc.",""
"Bulletin, National Tuberculosis and Respiratory Disease Association","Bull. Natl. Tuberc. Respir. Dis. Assoc.",""
"Bulletin, National Tuberculosis Association","Bull. Natl. Tuberc. Assoc.",""
"Bulletin, Northern District Dental Society","Bull. North. Dist. Dent. Soc.",""
"Bulletin, NZ Society of Periodontology","Bull. N. Z. Soc. Periodontol.",""
"Bulletin, Pacific Coast Society of Orthodontists","Bull. Pac. Coast Soc. Orthod.",""
"Bulletin, San Diego County Dental Society","Bull. San Diego Cty. Dent. Soc.",""
"Bulletin, San Mateo County Dental Society","Bull. San Mateo Cty. Dent. Soc.",""
"Bulletin, Second District Dental Society","Bull. Second Dist. Dent. Soc.",""
"Bulletin, Tennessee Nurses Association","Bull. Tenn. Nurses Assoc.",""
"Bulletin, Texas Nurses Association","Bull. Tex. Nurses Assoc.",""
"Bulletin. Association medicale haitienne","Bull Assoc Med Haiti",""
"Bulletin. Bronx County Dental Society","Bull Bronx Cty Dent Soc",""
"Bulletin. Brooklyn. Jewish Hospital","Bull Brooklyn",""
"Bulletin. Buffalo. Millard Fillmore Hospital","Bull Millard Fillmore Hosp Buffalo",""
"Bulletin. Chicago Medical Society","Bull Chic Med Soc",""
"Bulletin. Columbus Dental Society","Columbus Dent Soc Bull",""
"Bulletin. Dayton (Ohio) Dental Society","Bull Dayton Dent Soc",""
"Bulletin. Georgetown University. Medical Center","Bull Georgetown Univ Med Cent",""
"Bulletin. Hospital for Special Surgery","Bull Hosp Spec Surg",""
"Bulletin. Hudson County Dental Society, Jersey City","Bull Hudson Cty Dent Soc",""
"Bulletin. Jami'at al-Iskandariyah. Kulliyat al-Tibb","Bull Alexandria Fac",""
"Bulletin. Jersey City. Margaret Hague Maternity Hospital","Bull Jersey City Margaret Hague Mat Hosp",""
"Bulletin. John Rylands University Library of Manchester","Bull J Rylands Univ Libr Manchester",""
"Bulletin. Kresge Eye Institute","Bull Kresge Eye Inst",""
"Bulletin. Montgomery-Bucks Dental Society","Bull Montg Bucks Dent Soc",""
"Bulletin. Moore-White Medical Foundation, Los Angeles","Bull Moore White Med Found Los Angel",""
"Bulletin. National Institutes of Health (U.S.)","Bull Natl Inst Health",""
"Bulletin. New England Medical Center","Bull New Engl Med Cent",""
"Bulletin. New York Medical College","Bulletin NY Med Coll",""
"Bulletin. Ninth District Dental Society of the State of New York","Bull Ninth Dist Dent Soc",""
"Bulletin. Okayama Daigaku. Igakubu. Gangen Kenkyu Shisetsu","Bull Cancer Inst Okayama Univ Med Sch",""
"Bulletin. Philadelphia. Pennsylvania Hospital. Ayer Clinical Laboratory","Bull Phila Pa Hosp Ayer Clin Lab",""
"Bulletin. Portland, Or. Clinic","Portland Clin Bull",""
"Bulletin. Roslyn, N. Y. St. Francis Hospital and Sanatorium for Cardiac Children","Heart Cent Bull (Roslyn)",""
"Bulletin. Societe de chirurgie de Paris","Bull Soc Chir Paris",""
"Bulletin. Societe des medecins hygienistes d'Algerie","Bull Soc Med Hyg Alger",""
"Bulletin. Societe des sciences, lettres et arts de Pau","Bull Soc Sci Lettr Arts Pau",""
"Bulletin. Srpska akademija nauka i umetnosti, Belgrad. Odeljenje medicinskih nauka","Bull Acad Serbe Sci Arts",""
"Bulletin. Tufts-New England Medical Center","Bull Tufts N Engl Med Cent",""
"Bulletin. Union County (N. J.) Dental Society","Bull Union Cty Dent Soc",""
"Bulletin. United States. Army Medical Dept","Bull U S Army Med Dep",""
"Bulletin. University of London. Institute of Classical Studies","Bull Inst Class Stud Univ Lond",""
"Bulletin. Vancouver Medical Association","Bull Vanc Med Assoc",""
"Bulletin. World Medical Association","Bull World Med Assoc",""
"Bulletins et memoires de la Faculte mixte de medecine et de pharmacie de Dakar","Bull Mem Fac Mixte Med Pharm Dakar",""
"Bulletins et memoires de la Societe d'anthropologie de Paris","Bull Mem Soc Anthropol Paris",""
"Bulletins et Memoires de la Societe Francaise d'Ophtalmologie","Bull. Mem. Soc. Fr. Ophtalmol.",""
"Bulletins et Memoires de la Societe Medicale des Hopitaux de Paris","Bull. Mem. Soc. Med. Hop. Paris",""
"Bullettino delle Scienze Mediche","Bull. Sci. Med. (Bologna)",""
"Bundesgesundheitsblatt","Bundesgesundheitsblatt",""
"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz",""
"Bunseki Kagaku","Bunseki Kagaku",""
"Bur","Bur",""
"Bureau of Justice Statistics special report","Bur Justice Stat Spec Rep",""
"Bureau of Mines Information Circular","Bur. Mines Inf. Circ.",""
"Bureau of Mines Report of Investigations","Bur. Mines Rep. Invest.",""
"Burgenlandische Heimatblatter","Burgenl Heimatbl",""
"Burgense","Burgense",""
"Burma medical journal","Burma Med J",""
"Burnout Research","Burnout Res.",""
"Burns","Burns",""
"Burns : journal of the International Society for Burn Injuries","Burns",""
"Burns, including Thermal Injury","Burns. Incl. Therm. Inj.",""
"Business & professional ethics","Bus Prof Ethics",""
"Business & professional ethics journal","Bus Prof Ethics J",""
"Business and economic review (Columbia, S.C.)","Bus Econ Rev",""
"Business and Health","Bus. Health",""
"Business economics (Cleveland, Ohio)","Bus Econ",""
"Business ethics (Oxford, England)","Bus Ethics",""
"Business ethics quarterly : the journal of the Society for Business Ethics","Bus Ethics Q",""
"Business history","Bus Hist",""
"Business history review","Bus Hist Rev",""
"Business Horizons","Bus. Horiz.",""
"Business in Thailand","Bus Thail",""
"Business India","BusinessIndia",""
"Business Insurance","Bus. Insur.",""
"Business review (Federal Reserve Bank of Philadelphia)","Bus Rev",""
"Business Week","Bus. Week",""
"Butlleti de la Societat d'Amics de la Historia i de la Ciencia Farmaceutica Catalana : BSAHCFC","Butll Soc Amics Hist Cienc Farm Catalana",""
"By og bygd","By Bygd",""
"Bygone Kent","Bygone Kent",""
"Byogen biseibutsu kenshutsu joho, geppo","Infectious agents surveillance report (IASR)|Byogen Biseibutsu Kenshutsu Joho Geppo",""
"Byulleten Eksperimental'noi Biologii i Meditsiny","Byull. Eksp. Biol. Med.",""
"Byzantinische Forschungen","Byzantinische Forsch",""
"Byzantinische Zeitschrift","Byzantinische Z",""
"Byzantinoslavica","Byzantinoslavica",""
"Byzantion; revue internationale des etudes byzantines","Byzantion",""
"BZB. Bayerisches Zahnarzteblatt","BZB Bayer Zahnarztebl",""
"BZB: Bayerisches Zahnarzteblatt, mit Mitteilungen d. Kassenzahnarztlichen Vereinigung Bayerns","BZB Bayer. Zahnarztebl. Mitt. Kassenzahnarztl. Ver. Bayerns",""
"Bündner Monatsblatt","Bündner Mon.bl.",""
"Bündnerwald","Bündnerwald",""
"Bündnerwald, Beiheft","Bündnerwald, Beih.",""
"Bürger im Staat, Der","Bürg. Staat",""
"C.H.A.C. review","CHAC Rev",""
"C.I.C.I.A.M.S. nouvelles","CICIAMS Nouv",""
"CA: A Cancer Journal for Clinicians","CA. Cancer J. Clin.",""
"Cabo","Cabo",""
"Caderno de terapeutica Labor","Cad Ter Labor",""
"Cadernos da Casa de Oswaldo Cruz","Cad Casa Oswaldo Cruz",""
"Cadernos de Ciência e Tecnologia","Cad. Ciênc. Tecnol.",""
"Cadernos de historia e saude / Casa de Oswaldo Cruz","Cad Hist Saude",""
"Cadernos De Pesquisas","Cad Pesqui",""
"Cadernos de saude publica / Ministerio da Saude, Fundacao Oswaldo Cruz, Escola Nacional de Saude Publica","Cad Saude Publica",""
"Cadernos de Saúde Pública","Cad. Saúde Pública",""
"Caduceus","Caduceus",""
"Caduceus (Springfield, Ill.)","Caduceus",""
"Caementum","Caementum",""
"CAFS news : a Centre for African Family Studies (CAFS) newsletter","CAFS News",""
"Cahier du Centre technique du bois","Cah. Cent. tech. bois",""
"Cahiers alsaciens d'archeologie, d'art et d'histoire","Cah Alsac Archeol Art Hist",""
"Cahiers bruxellois","Cah Brux",""
"Cahiers Confrontation","Cah Confront",""
"Cahiers d'Alexandrie","Cah Alex",""
"Cahiers d'Anesthesiologie","Cah. Anesthesiol.",""
"Cahiers d'archeologie et d'histoire du Berry","Cah Archeol Hist Berry",""
"Cahiers d'etudes africaines","Cah Etud Afr",""
"Cahiers d'etudes medievales (Montreal, Quebec)","Cah Etud Mediev",""
"Cahiers d'etudes sur la Mediterranee orientale et le monde turco-iranien / Fondation nationale des science politiques, Centre d'etudes et de recherches internationales","Cah Mediterr Orient Monde Turco Iran",""
"Cahiers d'histoire","Cah Hist",""
"Cahiers d'histoire (Espaces Marx (Association))","Cah Hist Espaces Marx Assoc",""
"Cahiers d'histoire de la seconde guerre mondiale / Ministere de l'education nationale, Archives generales du royaume, Centre de recherches et d'etudes historiques de la seconde guerre mondiale","Cah Hist Second Guerr Mond",""
"Cahiers d'histoire mondiale. Journal of world history","Cah Hist Mond",""
"Cahiers d'Informations Techniques / Revue de Metallurgie","Cah. Inf. Tech./Rev Metall",""
"Cahiers d'Odonto-Stomatologie","Cah. Odontostomatol. (Touraine)",""
"Cahiers danthropologie","Cah Anthropol",""
"Cahiers de Clio","Cah Clio",""
"Cahiers de geographie de Quebec","Cah Geogr Que",""
"Cahiers de geographie du Quebec","Cah Geogr Que",""
"Cahiers de lAcademie de Bretagne","Cah Acad Bretagne",""
"Cahiers de Medecine","Cah. Med.",""
"Cahiers de medecine inter professionnelle","Cah Med Inter Prof",""
"Cahiers de Prothese","Cah. Prothese",""
"Cahiers de psychiatrie","Cah Psychiatr",""
"Cahiers de recherche sociologique","Cah Rech Sociol",""
"Cahiers de sexologie clinique","Cah Sexol Clin",""
"Cahiers de Sociologie et de Demographie Medicales","Cah. Sociol. Demogr. Med.",""
"Cahiers des Ameriques latines (Paris, France : 1985)","Cah Am Lat",""
